,date_place,combined_text
5061,"2017-04-25, Columbus","dry, hot, warm ||"
5062,"2017-04-26, Columbus","dry, hot, warm ||"
5063,"2017-04-27, Columbus","downpour, hot, warm ||"
5064,"2017-04-28, Columbus","torrential, hot, cold ||"
5065,"2017-04-29, Columbus","torrential, hot, warm ||"
5066,"2017-04-30, Columbus","drizzle, hot, warm ||"
5067,"2017-05-01, Columbus","torrential, hot, warm ||"
5068,"2017-05-02, Columbus","downpour, warm, cold ||"
5069,"2017-05-03, Columbus","drizzle, warm, cold ||"
5070,"2017-05-04, Columbus","torrential, warm, cold ||"
5071,"2017-05-05, Columbus","torrential, warm, cold ||"
5072,"2017-05-06, Columbus","downpour, warm, cold ||"
5073,"2017-05-07, Columbus","dry, warm, cold ||"
5074,"2017-05-08, Columbus","dry, warm, cold ||"
5075,"2017-05-09, Columbus","rain, warm, cold ||"
5076,"2017-05-10, Columbus","dry, hot, cold ||"
5077,"2017-05-11, Columbus","downpour, warm, warm ||"
5078,"2017-05-12, Columbus","dry, warm, cold ||"
5079,"2017-05-13, Columbus","dry, hot, cold ||"
5080,"2017-05-14, Columbus","dry, hot, cold ||"
5081,"2017-05-15, Columbus","dry, hot, cold ||"
5082,"2017-05-16, Columbus","dry, hot, warm ||"
5083,"2017-05-17, Columbus","dry, hot, warm ||"
5084,"2017-05-18, Columbus","rain, hot, warm ||"
5085,"2017-05-19, Columbus","torrential, hot, warm ||"
5086,"2017-05-20, Columbus","torrential, hot, warm ||"
5087,"2017-05-21, Columbus","torrential, hot, warm ||"
5088,"2017-05-22, Columbus","downpour, hot, warm ||"
5089,"2017-05-23, Columbus","dry, hot, cold ||"
5090,"2017-05-24, Columbus","rain, hot, warm ||"
5091,"2017-05-25, Columbus","torrential, warm, warm ||"
5092,"2017-05-26, Columbus","torrential, hot, warm ||"
5093,"2017-05-27, Columbus","torrential, hot, warm ||"
5094,"2017-05-28, Columbus","drizzle, hot, warm ||"
5095,"2017-05-29, Columbus","downpour, hot, warm ||"
5096,"2017-05-30, Columbus","dry, hot, warm ||"
5097,"2017-05-31, Columbus","dry, hot, warm ||"
5098,"2017-06-01, Columbus","dry, hot, warm ||"
5099,"2017-06-02, Columbus","dry, hot, warm ||"
5100,"2017-06-03, Columbus","dry, hot, warm ||"
5101,"2017-06-04, Columbus","torrential, hot, warm ||"
5102,"2017-06-05, Columbus","torrential, hot, warm ||"
5103,"2017-06-06, Columbus","dry, hot, warm ||"
5104,"2017-06-07, Columbus","dry, warm, warm ||"
5105,"2017-06-08, Columbus","dry, hot, warm ||"
5106,"2017-06-09, Columbus","dry, hot, warm ||"
5107,"2017-06-10, Columbus","dry, hot, warm ||"
5108,"2017-06-11, Columbus","dry, hot, warm ||"
5109,"2017-06-12, Columbus","dry, scorching, warm ||"
5110,"2017-06-13, Columbus","drizzle, hot, hot ||"
5111,"2017-06-14, Columbus","dry, hot, warm ||"
5112,"2017-06-15, Columbus","rain, hot, warm ||"
5113,"2017-06-16, Columbus","dry, scorching, warm ||"
5114,"2017-06-17, Columbus","dry, hot, hot ||"
5115,"2017-06-18, Columbus","torrential, hot, hot ||"
5116,"2017-06-19, Columbus","torrential, hot, warm ||"
5117,"2017-06-20, Columbus","rain, hot, warm ||"
5118,"2017-06-21, Columbus","dry, hot, warm ||"
5119,"2017-06-22, Columbus","dry, hot, warm ||"
5120,"2017-06-23, Columbus","torrential, hot, warm ||"
5121,"2017-06-24, Columbus","rain, hot, warm ||"
5122,"2017-06-25, Columbus","dry, hot, warm ||"
5123,"2017-06-26, Columbus","downpour, hot, warm ||"
5124,"2017-06-27, Columbus","drizzle, hot, warm ||"
5125,"2017-06-28, Columbus","dry, hot, cold ||"
5126,"2017-06-29, Columbus","dry, hot, warm ||"
5127,"2017-06-30, Columbus","torrential, hot, warm ||"
5128,"2017-07-01, Columbus","torrential, hot, warm ||"
5129,"2017-07-02, Columbus","dry, hot, warm ||"
5130,"2017-07-03, Columbus","dry, hot, warm ||"
5131,"2017-07-04, Columbus","dry, hot, warm ||"
5132,"2017-07-05, Columbus","dry, hot, warm ||"
5133,"2017-07-06, Columbus","torrential, hot, warm ||"
5134,"2017-07-07, Columbus","torrential, hot, warm ||"
5135,"2017-07-08, Columbus","dry, hot, warm ||"
5136,"2017-07-09, Columbus","dry, hot, warm ||"
5137,"2017-07-10, Columbus","torrential, hot, warm ||"
5138,"2017-07-11, Columbus","torrential, hot, warm ||"
5139,"2017-07-12, Columbus","dry, hot, hot ||"
5140,"2017-07-13, Columbus","torrential, hot, hot ||"
5141,"2017-07-14, Columbus","rain, hot, hot ||"
5142,"2017-07-15, Columbus","dry, hot, warm ||"
5143,"2017-07-16, Columbus","dry, hot, warm ||"
5144,"2017-07-17, Columbus","dry, hot, warm ||"
5145,"2017-07-18, Columbus","dry, hot, warm ||"
5146,"2017-07-19, Columbus","dry, hot, hot ||"
5147,"2017-07-20, Columbus","dry, hot, warm ||"
5148,"2017-07-21, Columbus","torrential, hot, hot ||"
5149,"2017-07-22, Columbus","torrential, hot, hot ||"
5150,"2017-07-23, Columbus","torrential, hot, warm ||"
5151,"2017-07-24, Columbus","downpour, hot, warm ||"
5152,"2017-07-25, Columbus","dry, hot, warm ||"
5153,"2017-07-26, Columbus","dry, hot, warm ||"
5154,"2017-07-27, Columbus","torrential, hot, warm ||"
5155,"2017-07-28, Columbus","rain, hot, warm ||"
5156,"2017-07-29, Columbus","dry, hot, warm ||"
5157,"2017-07-30, Columbus","dry, hot, warm ||"
5158,"2017-07-31, Columbus","dry, hot, warm ||"
5159,"2017-08-01, Columbus","dry, hot, warm ||"
5160,"2017-08-02, Columbus","downpour, hot, warm ||"
5161,"2017-08-03, Columbus","downpour, hot, warm ||"
5162,"2017-08-04, Columbus","downpour, hot, warm ||"
5163,"2017-08-05, Columbus","dry, hot, warm ||"
5164,"2017-08-06, Columbus","drizzle, hot, warm ||"
5165,"2017-08-07, Columbus","downpour, hot, warm ||"
5166,"2017-08-08, Columbus","dry, hot, warm ||"
5167,"2017-08-09, Columbus","dry, hot, warm ||"
5168,"2017-08-10, Columbus","downpour, hot, warm ||"
5169,"2017-08-11, Columbus","downpour, hot, warm ||"
5170,"2017-08-12, Columbus","downpour, hot, warm ||"
5171,"2017-08-13, Columbus","dry, hot, warm ||"
5172,"2017-08-14, Columbus","dry, hot, warm ||"
5173,"2017-08-15, Columbus","dry, hot, warm ||"
5174,"2017-08-16, Columbus","rain, hot, warm ||"
5175,"2017-08-17, Columbus","torrential, hot, hot ||"
5176,"2017-08-18, Columbus","drizzle, hot, hot ||"
5177,"2017-08-19, Columbus","downpour, hot, warm ||"
5178,"2017-08-20, Columbus","dry, hot, warm ||"
5179,"2017-08-21, Columbus","dry, hot, warm ||"
5180,"2017-08-22, Columbus","torrential, hot, hot ||"
5181,"2017-08-23, Columbus","dry, hot, warm ||"
5182,"2017-08-24, Columbus","dry, hot, warm ||"
5183,"2017-08-25, Columbus","dry, hot, warm ||"
5184,"2017-08-26, Columbus","dry, hot, warm ||"
5185,"2017-08-27, Columbus","dry, hot, warm ||"
5186,"2017-08-28, Columbus","dry, hot, warm ||"
5187,"2017-08-29, Columbus","rain, hot, warm ||"
5188,"2017-08-30, Columbus","rain, hot, warm ||"
5189,"2017-08-31, Columbus","dry, hot, warm ||"
5190,"2017-09-01, Columbus","downpour, warm, warm ||"
5191,"2017-09-02, Columbus","torrential, warm, warm ||"
5192,"2017-09-03, Columbus","rain, hot, warm ||"
5193,"2017-09-04, Columbus","drizzle, hot, warm ||"
5194,"2017-09-05, Columbus","torrential, hot, warm ||"
5195,"2017-09-06, Columbus","dry, warm, cold ||"
5196,"2017-09-07, Columbus","drizzle, warm, cold ||"
5197,"2017-09-08, Columbus","drizzle, warm, cold ||"
5198,"2017-09-09, Columbus","dry, hot, cold ||"
5199,"2017-09-10, Columbus","dry, hot, cold ||"
5200,"2017-09-11, Columbus","dry, hot, cold ||"
5201,"2017-09-12, Columbus","downpour, hot, warm ||"
5202,"2017-09-13, Columbus","torrential, hot, warm ||"
5203,"2017-09-14, Columbus","downpour, hot, warm ||"
5204,"2017-09-15, Columbus","drizzle, hot, warm ||"
5205,"2017-09-16, Columbus","dry, hot, warm ||"
5206,"2017-09-17, Columbus","dry, hot, warm ||"
5207,"2017-09-18, Columbus","dry, hot, warm ||"
5208,"2017-09-19, Columbus","downpour, hot, warm ||"
5209,"2017-09-20, Columbus","dry, hot, warm ||"
5210,"2017-09-21, Columbus","dry, hot, warm ||"
5211,"2017-09-22, Columbus","dry, hot, warm ||"
5212,"2017-09-23, Columbus","dry, hot, warm ||"
5213,"2017-09-24, Columbus","dry, hot, warm ||"
5214,"2017-09-25, Columbus","dry, hot, warm ||"
5215,"2017-09-26, Columbus","dry, hot, warm ||"
5216,"2017-09-27, Columbus","dry, hot, warm ||"
5217,"2017-09-28, Columbus","dry, hot, warm ||"
5218,"2017-09-29, Columbus","dry, hot, cold ||"
5219,"2017-09-30, Columbus","dry, hot, cold ||"
5220,"2017-10-01, Columbus","dry, hot, cold ||"
5221,"2017-10-02, Columbus","dry, hot, cold ||"
5222,"2017-10-03, Columbus","dry, hot, cold ||"
5223,"2017-10-04, Columbus","dry, hot, warm ||"
5224,"2017-10-05, Columbus","torrential, hot, warm ||"
5225,"2017-10-06, Columbus","drizzle, hot, warm ||"
5226,"2017-10-07, Columbus","downpour, hot, warm ||"
5227,"2017-10-08, Columbus","torrential, hot, warm ||"
5228,"2017-10-09, Columbus","torrential, hot, warm ||"
5229,"2017-10-10, Columbus","drizzle, hot, warm ||"
5230,"2017-10-11, Columbus","torrential, hot, warm ||"
5231,"2017-10-12, Columbus","rain, warm, warm ||"
5232,"2017-10-13, Columbus","dry, hot, warm ||"
5233,"2017-10-14, Columbus","dry, hot, warm ||"
5234,"2017-10-15, Columbus","dry, hot, warm ||"
5235,"2017-10-16, Columbus","dry, warm, cold ||"
5236,"2017-10-17, Columbus","dry, warm, cold ||"
5237,"2017-10-18, Columbus","dry, warm, cold ||"
5238,"2017-10-19, Columbus","dry, hot, cold ||"
5239,"2017-10-20, Columbus","dry, hot, cold ||"
5240,"2017-10-21, Columbus","dry, hot, cold ||"
5241,"2017-10-22, Columbus","dry, hot, cold ||"
5242,"2017-10-23, Columbus","torrential, warm, warm ||"
5243,"2017-10-24, Columbus","downpour, warm, cold ||"
5244,"2017-10-25, Columbus","drizzle, warm, cold ||"
5245,"2017-10-26, Columbus","dry, warm, freezing ||"
5246,"2017-10-27, Columbus","dry, warm, cold ||"
5247,"2017-10-28, Columbus","torrential, cold, cold ||"
5248,"2017-10-29, Columbus","dry, cold, cold ||"
5249,"2017-10-30, Columbus","downpour, cold, cold ||"
5250,"2017-10-31, Columbus","dry, cold, freezing ||"
5251,"2017-11-01, Columbus","torrential, cold, freezing ||"
5252,"2017-11-02, Columbus","torrential, warm, cold ||"
5253,"2017-11-03, Columbus","torrential, warm, cold ||"
5254,"2017-11-04, Columbus","dry, warm, cold ||"
5255,"2017-11-05, Columbus","torrential, hot, warm ||"
5256,"2017-11-06, Columbus","torrential, warm, cold ||"
5257,"2017-11-07, Columbus","rain, cold, cold ||"
5258,"2017-11-08, Columbus","dry, warm, cold ||"
5259,"2017-11-09, Columbus","dry, warm, freezing ||"
5260,"2017-11-10, Columbus","dry, cold, freezing ||"
5261,"2017-11-11, Columbus","dry, cold, freezing ||"
5262,"2017-11-12, Columbus","torrential, warm, freezing ||"
5263,"2017-11-13, Columbus","downpour, cold, cold ||"
5264,"2017-11-14, Columbus","dry, cold, freezing ||"
5265,"2017-11-15, Columbus","downpour, cold, freezing ||"
5266,"2017-11-16, Columbus","drizzle, cold, cold ||"
5267,"2017-11-17, Columbus","dry, cold, cold ||"
5268,"2017-11-18, Columbus","torrential, warm, cold ||"
5269,"2017-11-19, Columbus","torrential, cold, freezing ||"
5270,"2017-11-20, Columbus","dry, cold, freezing ||"
5271,"2017-11-21, Columbus","drizzle, warm, cold ||"
5272,"2017-11-22, Columbus","rain, cold, freezing ||"
5273,"2017-11-23, Columbus","dry, cold, freezing ||"
5274,"2017-11-24, Columbus","dry, warm, freezing ||"
5275,"2017-11-25, Columbus","dry, warm, cold ||"
5276,"2017-11-26, Columbus","dry, cold, freezing ||"
5277,"2017-11-27, Columbus","dry, warm, freezing ||"
5278,"2017-11-28, Columbus","dry, warm, cold ||"
5279,"2017-11-29, Columbus","dry, warm, cold ||"
5280,"2017-11-30, Columbus","downpour, warm, cold ||"
5281,"2017-12-01, Columbus","dry, warm, freezing ||"
5282,"2017-12-02, Columbus","dry, cold, freezing ||"
5283,"2017-12-03, Columbus","dry, warm, freezing ||"
5284,"2017-12-04, Columbus","rain, warm, freezing ||"
5285,"2017-12-05, Columbus","torrential, warm, cold ||"
5286,"2017-12-06, Columbus","dry, cold, freezing ||"
5287,"2017-12-07, Columbus","dry, cold, freezing ||"
5288,"2017-12-08, Columbus","dry, freezing, freezing ||"
5289,"2017-12-09, Columbus","downpour, freezing, freezing ||"
5290,"2017-12-10, Columbus","dry, freezing, freezing ||"
5291,"2017-12-11, Columbus","dry, cold, freezing ||"
5292,"2017-12-12, Columbus","downpour, cold, freezing ||"
5293,"2017-12-13, Columbus","rain, cold, freezing ||"
5294,"2017-12-14, Columbus","drizzle, cold, freezing ||"
5295,"2017-12-15, Columbus","dry, freezing, freezing ||"
5296,"2017-12-16, Columbus","dry, cold, freezing ||"
5297,"2017-12-17, Columbus","rain, cold, freezing ||"
5298,"2017-12-18, Columbus","rain, cold, cold ||"
5299,"2017-12-19, Columbus","dry, warm, cold ||"
5300,"2017-12-20, Columbus","dry, cold, freezing ||"
5301,"2017-12-21, Columbus","dry, cold, freezing ||"
5302,"2017-12-22, Columbus","rain, warm, cold ||"
5303,"2017-12-23, Columbus","torrential, warm, freezing ||"
5304,"2017-12-24, Columbus","downpour, cold, freezing ||"
5305,"2017-12-25, Columbus","rain, freezing, freezing ||"
5306,"2017-12-26, Columbus","dry, freezing, freezing ||"
5307,"2017-12-27, Columbus","dry, freezing, freezing ||"
5308,"2017-12-28, Columbus","dry, freezing, freezing ||"
5309,"2017-12-29, Columbus","downpour, freezing, freezing ||"
5310,"2017-12-30, Columbus","downpour, freezing, freezing ||"
5311,"2017-12-31, Columbus","rain, freezing, freezing ||"
5312,"2018-01-01, Columbus","dry, freezing, freezing ||"
5313,"2018-01-02, Columbus","dry, freezing, freezing ||"
5314,"2018-01-03, Columbus","dry, freezing, freezing ||"
5315,"2018-01-04, Columbus","drizzle, freezing, freezing ||"
5316,"2018-01-05, Columbus","drizzle, freezing, freezing ||"
5317,"2018-01-06, Columbus","dry, freezing, freezing ||"
5318,"2018-01-07, Columbus","dry, freezing, freezing ||"
5319,"2018-01-08, Columbus","downpour, cold, freezing ||"
5320,"2018-01-09, Columbus","dry, cold, freezing ||"
5321,"2018-01-10, Columbus","drizzle, warm, freezing ||"
5322,"2018-01-11, Columbus","torrential, warm, warm ||"
5323,"2018-01-12, Columbus","torrential, warm, freezing ||"
5324,"2018-01-13, Columbus","downpour, freezing, freezing ||"
5325,"2018-01-14, Columbus","dry, freezing, freezing ||"
5326,"2018-01-15, Columbus","downpour, freezing, freezing ||"
5327,"2018-01-16, Columbus","rain, freezing, freezing ||"
5328,"2018-01-17, Columbus","drizzle, freezing, freezing ||"
5329,"2018-01-18, Columbus","dry, freezing, freezing ||"
5330,"2018-01-19, Columbus","dry, cold, freezing ||"
5331,"2018-01-20, Columbus","dry, cold, freezing ||"
5332,"2018-01-21, Columbus","rain, warm, cold ||"
5333,"2018-01-22, Columbus","torrential, warm, cold ||"
5334,"2018-01-23, Columbus","downpour, warm, cold ||"
5335,"2018-01-24, Columbus","rain, cold, freezing ||"
5336,"2018-01-25, Columbus","dry, cold, freezing ||"
5337,"2018-01-26, Columbus","dry, warm, freezing ||"
5338,"2018-01-27, Columbus","torrential, cold, cold ||"
5339,"2018-01-28, Columbus","dry, warm, freezing ||"
5340,"2018-01-29, Columbus","rain, cold, freezing ||"
5341,"2018-01-30, Columbus","dry, freezing, freezing ||"
5342,"2018-01-31, Columbus","dry, cold, freezing ||"
5343,"2018-02-01, Columbus","dry, cold, freezing ||"
5344,"2018-02-02, Columbus","dry, freezing, freezing ||"
5345,"2018-02-03, Columbus","dry, cold, freezing ||"
5346,"2018-02-04, Columbus","downpour, cold, freezing ||"
5347,"2018-02-05, Columbus","rain, freezing, freezing ||"
5348,"2018-02-06, Columbus","rain, freezing, freezing ||"
5349,"2018-02-07, Columbus","torrential, freezing, freezing ||"
5350,"2018-02-08, Columbus","dry, freezing, freezing ||"
5351,"2018-02-09, Columbus","dry, cold, freezing ||"
5352,"2018-02-10, Columbus","downpour, cold, freezing ||"
5353,"2018-02-11, Columbus","downpour, cold, freezing ||"
5354,"2018-02-12, Columbus","dry, cold, freezing ||"
5355,"2018-02-13, Columbus","dry, cold, freezing ||"
5356,"2018-02-14, Columbus","torrential, warm, cold ||"
5357,"2018-02-15, Columbus","torrential, warm, warm ||"
5358,"2018-02-16, Columbus","torrential, warm, cold ||"
5359,"2018-02-17, Columbus","downpour, cold, freezing ||"
5360,"2018-02-18, Columbus","rain, cold, freezing ||"
5361,"2018-02-19, Columbus","torrential, warm, cold ||"
5362,"2018-02-20, Columbus","dry, hot, warm ||"
5363,"2018-02-21, Columbus","torrential, warm, cold ||"
5364,"2018-02-22, Columbus","torrential, cold, cold ||"
5365,"2018-02-23, Columbus","torrential, warm, cold ||"
5366,"2018-02-24, Columbus","torrential, warm, cold ||"
5367,"2018-02-25, Columbus","torrential, warm, cold ||"
5368,"2018-02-26, Columbus","dry, warm, cold ||"
5369,"2018-02-27, Columbus","dry, warm, freezing ||"
5370,"2018-02-28, Columbus","dry, warm, cold ||"
5371,"2018-03-01, Columbus","torrential, warm, cold ||"
5372,"2018-03-02, Columbus","rain, cold, freezing ||"
5373,"2018-03-03, Columbus","dry, cold, freezing ||"
5374,"2018-03-04, Columbus","dry, cold, freezing ||"
5375,"2018-03-05, Columbus","dry, cold, freezing ||"
5376,"2018-03-06, Columbus","dry, warm, cold ||"
5377,"2018-03-07, Columbus","drizzle, cold, freezing ||"
5378,"2018-03-08, Columbus","rain, cold, freezing ||"
5379,"2018-03-09, Columbus","drizzle, cold, freezing ||"
5380,"2018-03-10, Columbus","dry, cold, freezing ||"
5381,"2018-03-11, Columbus","dry, cold, freezing ||"
5382,"2018-03-12, Columbus","dry, cold, freezing ||"
5383,"2018-03-13, Columbus","rain, cold, freezing ||"
5384,"2018-03-14, Columbus","dry, cold, freezing ||"
5385,"2018-03-15, Columbus","dry, cold, freezing ||"
5386,"2018-03-16, Columbus","dry, cold, freezing ||"
5387,"2018-03-17, Columbus","rain, cold, freezing ||"
5388,"2018-03-18, Columbus","dry, warm, freezing ||"
5389,"2018-03-19, Columbus","dry, warm, freezing ||"
5390,"2018-03-20, Columbus","downpour, cold, cold ||"
5391,"2018-03-21, Columbus","downpour, cold, freezing ||"
5392,"2018-03-22, Columbus","dry, cold, freezing ||"
5393,"2018-03-23, Columbus","dry, cold, freezing ||"
5394,"2018-03-24, Columbus","dry, cold, freezing ||"
5395,"2018-03-25, Columbus","dry, cold, freezing ||"
5396,"2018-03-26, Columbus","dry, warm, cold ||"
5397,"2018-03-27, Columbus","torrential, warm, cold ||"
5398,"2018-03-28, Columbus","torrential, warm, cold ||"
5399,"2018-03-29, Columbus","torrential, warm, cold ||"
5400,"2018-03-30, Columbus","torrential, cold, cold ||"
5401,"2018-03-31, Columbus","rain, warm, freezing ||"
5402,"2018-04-01, Columbus","downpour, warm, freezing ||"
5403,"2018-04-02, Columbus","downpour, cold, freezing ||"
5404,"2018-04-03, Columbus","torrential, warm, cold ||"
5405,"2018-04-04, Columbus","torrential, warm, cold ||"
5406,"2018-04-05, Columbus","dry, cold, freezing ||"
5407,"2018-04-06, Columbus","downpour, warm, freezing ||"
5408,"2018-04-07, Columbus","rain, cold, freezing ||"
5409,"2018-04-08, Columbus","dry, cold, freezing ||"
5410,"2018-04-09, Columbus","drizzle, cold, freezing ||"
5411,"2018-04-10, Columbus","dry, cold, freezing ||"
5412,"2018-04-11, Columbus","dry, warm, freezing ||"
5413,"2018-04-12, Columbus","dry, hot, warm ||"
5414,"2018-04-13, Columbus","dry, hot, warm ||"
5415,"2018-04-14, Columbus","downpour, hot, cold ||"
5416,"2018-04-15, Columbus","torrential, warm, cold ||"
