,index,station,date,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT05,WT11,elevation,mindate,maxdate,latitude,name,datacoverage,elevationUnit,longitude
131,131,GHCND:USC00412114,2014-06-21T00:00:00,0.0,0.0,,,344.0,211.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
132,132,GHCND:USC00412114,2014-06-22T00:00:00,9.0,0.0,,,328.0,233.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
133,133,GHCND:USC00412114,2014-06-23T00:00:00,9.0,0.0,,,300.0,233.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
134,134,GHCND:USC00412114,2014-06-24T00:00:00,27.0,0.0,,,317.0,239.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
135,135,GHCND:USC00412114,2014-06-25T00:00:00,18.0,0.0,,,344.0,222.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
136,136,GHCND:USC00412114,2014-06-26T00:00:00,18.0,551.0,,,261.0,217.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
137,137,GHCND:USC00412114,2014-06-27T00:00:00,9.0,0.0,,,294.0,217.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
138,138,GHCND:USC00412114,2014-06-28T00:00:00,31.0,23.0,,,311.0,222.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
139,139,GHCND:USC00412114,2014-06-29T00:00:00,49.0,0.0,,,350.0,244.0,250.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
140,140,GHCND:USC00412114,2014-06-30T00:00:00,27.0,0.0,,,339.0,244.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
141,141,GHCND:USC00412114,2014-07-01T00:00:00,0.0,0.0,,,339.0,222.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
142,142,GHCND:USC00412114,2014-07-02T00:00:00,0.0,0.0,,,344.0,228.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
143,143,GHCND:USC00412114,2014-07-03T00:00:00,0.0,0.0,,,350.0,228.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
144,144,GHCND:USC00412114,2014-07-04T00:00:00,4.0,257.0,,,350.0,206.0,211.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
145,145,GHCND:USC00412114,2014-07-05T00:00:00,22.0,0.0,,,317.0,206.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
146,146,GHCND:USC00412114,2014-07-06T00:00:00,0.0,0.0,,,328.0,211.0,217.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
147,147,GHCND:USC00412114,2014-07-07T00:00:00,0.0,0.0,,,339.0,217.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
148,148,GHCND:USC00412114,2014-07-08T00:00:00,9.0,0.0,,,344.0,222.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
149,149,GHCND:USC00412114,2014-07-09T00:00:00,9.0,0.0,,,356.0,217.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
150,150,GHCND:USC00412114,2014-07-10T00:00:00,0.0,0.0,,,356.0,217.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
151,151,GHCND:USC00412114,2014-07-11T00:00:00,0.0,0.0,,,350.0,217.0,217.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
152,152,GHCND:USC00412114,2014-07-12T00:00:00,0.0,0.0,,,356.0,217.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
153,153,GHCND:USC00412114,2014-07-13T00:00:00,9.0,0.0,,,367.0,222.0,256.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
154,154,GHCND:USC00412114,2014-07-14T00:00:00,0.0,0.0,,,372.0,228.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
155,155,GHCND:USC00412114,2014-07-15T00:00:00,27.0,152.0,,,367.0,222.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
156,156,GHCND:USC00412114,2014-07-16T00:00:00,9.0,262.0,,,306.0,228.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
157,157,GHCND:USC00412114,2014-07-17T00:00:00,13.0,0.0,,,322.0,222.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
158,158,GHCND:USC00412114,2014-07-18T00:00:00,22.0,536.0,,,283.0,206.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
159,159,GHCND:USC00412114,2014-07-19T00:00:00,0.0,5.0,,,244.0,189.0,200.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
160,160,GHCND:USC00412114,2014-07-20T00:00:00,4.0,0.0,,,267.0,183.0,194.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
161,161,GHCND:USC00412114,2014-07-21T00:00:00,9.0,0.0,,,322.0,189.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
162,162,GHCND:USC00412114,2014-07-22T00:00:00,13.0,0.0,,,350.0,222.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
163,163,GHCND:USC00412114,2014-07-23T00:00:00,0.0,0.0,,,339.0,217.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
164,164,GHCND:USC00412114,2014-07-24T00:00:00,0.0,0.0,,,344.0,206.0,211.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
165,165,GHCND:USC00412114,2014-07-25T00:00:00,0.0,0.0,,,339.0,211.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
166,166,GHCND:USC00412114,2014-07-26T00:00:00,9.0,0.0,,,356.0,222.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
167,167,GHCND:USC00412114,2014-07-27T00:00:00,18.0,0.0,,,356.0,239.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
168,168,GHCND:USC00412114,2014-07-28T00:00:00,0.0,0.0,,,367.0,244.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
169,169,GHCND:USC00412114,2014-07-29T00:00:00,0.0,0.0,,,356.0,233.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
170,170,GHCND:USC00412114,2014-07-30T00:00:00,9.0,0.0,,,339.0,222.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
171,171,GHCND:USC00412114,2014-07-31T00:00:00,27.0,0.0,,,344.0,222.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
172,172,GHCND:USC00412114,2014-08-01T00:00:00,22.0,0.0,,,322.0,222.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
173,173,GHCND:USC00412114,2014-08-02T00:00:00,22.0,0.0,,,250.0,206.0,211.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
174,174,GHCND:USC00412114,2014-08-03T00:00:00,9.0,0.0,,,300.0,211.0,217.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
175,175,GHCND:USC00412114,2014-08-04T00:00:00,9.0,0.0,,,322.0,217.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
176,176,GHCND:USC00412114,2014-08-05T00:00:00,0.0,0.0,,,339.0,222.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
177,177,GHCND:USC00412114,2014-08-06T00:00:00,0.0,0.0,,,361.0,228.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
178,178,GHCND:USC00412114,2014-08-07T00:00:00,18.0,0.0,,,356.0,239.0,250.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
179,179,GHCND:USC00412114,2014-08-08T00:00:00,18.0,0.0,,,367.0,244.0,250.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
180,180,GHCND:USC00412114,2014-08-09T00:00:00,0.0,0.0,,,378.0,244.0,250.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
181,181,GHCND:USC00412114,2014-08-10T00:00:00,0.0,0.0,,,372.0,239.0,250.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
182,182,GHCND:USC00412114,2014-08-11T00:00:00,9.0,0.0,,,372.0,244.0,250.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
183,183,GHCND:USC00412114,2014-08-13T00:00:00,18.0,0.0,,,361.0,189.0,194.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
184,184,GHCND:USC00412114,2014-08-16T00:00:00,4.0,0.0,,,361.0,228.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
185,185,GHCND:USC00412114,2014-08-17T00:00:00,18.0,0.0,,,378.0,233.0,256.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
186,186,GHCND:USC00412114,2014-08-18T00:00:00,4.0,0.0,,,361.0,250.0,261.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
187,187,GHCND:USC00412114,2014-08-19T00:00:00,36.0,0.0,,,372.0,233.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
188,188,GHCND:USC00412114,2014-08-20T00:00:00,22.0,244.0,,,367.0,228.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
189,189,GHCND:USC00412114,2014-08-21T00:00:00,18.0,0.0,,,361.0,239.0,261.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
190,190,GHCND:USC00412114,2014-08-22T00:00:00,9.0,0.0,,,372.0,233.0,250.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
191,191,GHCND:USC00412114,2014-08-23T00:00:00,9.0,0.0,,,372.0,222.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
192,192,GHCND:USC00412114,2014-08-24T00:00:00,0.0,0.0,,,372.0,222.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
193,193,GHCND:USC00412114,2014-08-25T00:00:00,0.0,0.0,,,372.0,222.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
194,194,GHCND:USC00412114,2014-08-26T00:00:00,0.0,0.0,,,367.0,222.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
195,195,GHCND:USC00412114,2014-08-27T00:00:00,0.0,0.0,,,372.0,222.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
196,196,GHCND:USC00412114,2014-08-28T00:00:00,0.0,0.0,,,356.0,222.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
197,197,GHCND:USC00412114,2014-08-29T00:00:00,22.0,0.0,,,367.0,228.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
198,198,GHCND:USC00412114,2014-08-30T00:00:00,4.0,0.0,,,372.0,233.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
199,199,GHCND:USC00412114,2014-08-31T00:00:00,4.0,0.0,,,344.0,228.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
200,200,GHCND:USC00412114,2014-09-02T00:00:00,27.0,0.0,,,378.0,222.0,261.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
201,201,GHCND:USC00412114,2014-09-03T00:00:00,9.0,15.0,,,356.0,239.0,250.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
202,202,GHCND:USC00412114,2014-09-04T00:00:00,0.0,0.0,,,372.0,233.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
203,203,GHCND:USC00412114,2014-09-05T00:00:00,0.0,0.0,,,378.0,228.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
204,204,GHCND:USC00412114,2014-09-06T00:00:00,0.0,0.0,,,367.0,222.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
205,205,GHCND:USC00412114,2014-09-07T00:00:00,22.0,79.0,,,378.0,222.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
206,206,GHCND:USC00412114,2014-09-08T00:00:00,0.0,135.0,,,317.0,222.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
207,207,GHCND:USC00412114,2014-09-09T00:00:00,0.0,0.0,,,350.0,222.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
208,208,GHCND:USC00412114,2014-09-10T00:00:00,22.0,0.0,,,356.0,233.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
209,209,GHCND:USC00412114,2014-09-11T00:00:00,4.0,0.0,,,367.0,239.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
210,210,GHCND:USC00412114,2014-09-12T00:00:00,0.0,0.0,,,372.0,222.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
211,211,GHCND:USC00412114,2014-09-13T00:00:00,9.0,84.0,,,350.0,178.0,178.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
212,212,GHCND:USC00412114,2014-09-14T00:00:00,4.0,0.0,,,222.0,172.0,178.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
213,213,GHCND:USC00412114,2014-09-15T00:00:00,0.0,0.0,,,289.0,172.0,211.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
214,214,GHCND:USC00412114,2014-09-16T00:00:00,0.0,13.0,,,306.0,206.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
215,215,GHCND:USC00412114,2014-09-17T00:00:00,0.0,0.0,,,344.0,222.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
216,216,GHCND:USC00412114,2014-09-18T00:00:00,0.0,10.0,,,339.0,222.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
217,217,GHCND:USC00412114,2014-09-19T00:00:00,4.0,401.0,,,289.0,206.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
218,218,GHCND:USC00412114,2014-09-20T00:00:00,0.0,30.0,,,311.0,211.0,217.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
219,219,GHCND:USC00412114,2014-09-21T00:00:00,0.0,0.0,,,328.0,194.0,200.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
220,220,GHCND:USC00412114,2014-09-22T00:00:00,18.0,0.0,,,339.0,194.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
221,221,GHCND:USC00412114,2014-09-23T00:00:00,13.0,0.0,,,317.0,156.0,161.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
222,222,GHCND:USC00412114,2014-09-24T00:00:00,0.0,0.0,,,289.0,139.0,139.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
223,223,GHCND:USC00412114,2014-09-25T00:00:00,9.0,0.0,,,311.0,139.0,172.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
224,224,GHCND:USC00412114,2014-09-26T00:00:00,9.0,0.0,,,317.0,167.0,194.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
225,225,GHCND:USC00412114,2014-09-27T00:00:00,13.0,0.0,,,322.0,189.0,206.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
226,226,GHCND:USC00412114,2014-09-28T00:00:00,4.0,0.0,,,317.0,206.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
227,227,GHCND:USC00412114,2014-09-29T00:00:00,0.0,0.0,,,322.0,183.0,183.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
228,228,GHCND:USC00412114,2014-09-30T00:00:00,,0.0,,,328.0,178.0,206.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
229,229,GHCND:USC00412114,2014-10-01T00:00:00,18.0,0.0,,,333.0,200.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
230,230,GHCND:USC00412114,2014-10-02T00:00:00,18.0,0.0,,,344.0,239.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
231,231,GHCND:USC00412114,2014-10-03T00:00:00,36.0,216.0,,,356.0,172.0,172.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
232,232,GHCND:USC00412114,2014-10-04T00:00:00,9.0,0.0,,,278.0,111.0,122.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
233,233,GHCND:USC00412114,2014-10-05T00:00:00,0.0,0.0,,,267.0,111.0,111.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
234,234,GHCND:USC00412114,2014-10-06T00:00:00,18.0,0.0,,,300.0,111.0,194.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
235,235,GHCND:USC00412114,2014-10-07T00:00:00,0.0,348.0,,,278.0,172.0,194.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
236,236,GHCND:USC00412114,2014-10-08T00:00:00,9.0,0.0,,,311.0,194.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
237,237,GHCND:USC00412114,2014-10-09T00:00:00,31.0,0.0,,,317.0,233.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
238,238,GHCND:USC00412114,2014-10-10T00:00:00,27.0,0.0,,,322.0,222.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
239,239,GHCND:USC00412114,2014-10-12T00:00:00,18.0,170.0,,,217.0,167.0,167.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
240,240,GHCND:USC00412114,2014-10-13T00:00:00,94.0,20.0,,,256.0,167.0,178.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
241,241,GHCND:USC00412114,2014-10-14T00:00:00,54.0,526.0,,,217.0,128.0,144.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
242,242,GHCND:USC00412114,2014-10-15T00:00:00,0.0,0.0,,,250.0,89.0,89.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
243,243,GHCND:USC00412114,2014-10-16T00:00:00,0.0,0.0,,,289.0,83.0,111.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
244,244,GHCND:USC00412114,2014-10-17T00:00:00,0.0,0.0,,,306.0,106.0,133.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
245,245,GHCND:USC00412114,2014-10-19T00:00:00,27.0,0.0,,,300.0,156.0,161.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
246,246,GHCND:USC00412114,2014-10-20T00:00:00,0.0,0.0,,,261.0,128.0,133.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
247,247,GHCND:USC00412114,2014-10-21T00:00:00,0.0,0.0,,,272.0,117.0,122.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
248,248,GHCND:USC00412114,2014-10-22T00:00:00,0.0,0.0,,,283.0,117.0,150.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
249,249,GHCND:USC00412114,2014-10-23T00:00:00,9.0,0.0,,,278.0,144.0,156.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
250,250,GHCND:USC00412114,2014-10-24T00:00:00,0.0,0.0,,,256.0,111.0,117.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
251,251,GHCND:USC00412114,2014-10-25T00:00:00,0.0,0.0,,,272.0,117.0,128.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
252,252,GHCND:USC00412114,2014-10-26T00:00:00,0.0,0.0,,,300.0,128.0,144.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
253,253,GHCND:USC00412114,2014-10-27T00:00:00,9.0,0.0,,,300.0,144.0,150.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
254,254,GHCND:USC00412114,2014-10-28T00:00:00,0.0,0.0,,,294.0,150.0,167.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
255,255,GHCND:USC00412114,2014-10-29T00:00:00,27.0,0.0,,,289.0,161.0,206.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
256,256,GHCND:USC00412114,2014-10-30T00:00:00,0.0,0.0,,,261.0,94.0,94.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
257,257,GHCND:USC00412114,2014-11-01T00:00:00,4.0,0.0,,,222.0,50.0,50.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
258,258,GHCND:USC00412114,2014-11-02T00:00:00,22.0,0.0,,,178.0,33.0,122.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
259,259,GHCND:USC00412114,2014-11-03T00:00:00,22.0,0.0,,,211.0,100.0,128.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
260,260,GHCND:USC00412114,2014-11-04T00:00:00,27.0,0.0,,,256.0,122.0,178.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
261,261,GHCND:USC00412114,2014-11-06T00:00:00,45.0,366.0,,,161.0,144.0,144.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
262,262,GHCND:USC00412114,2014-11-09T00:00:00,4.0,0.0,,,217.0,33.0,44.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
263,263,GHCND:USC00412114,2014-11-10T00:00:00,22.0,0.0,,,222.0,44.0,78.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
264,264,GHCND:USC00412114,2014-11-11T00:00:00,13.0,0.0,,,256.0,72.0,178.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
265,265,GHCND:USC00412114,2014-11-12T00:00:00,45.0,0.0,,,178.0,28.0,33.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
266,266,GHCND:USC00412114,2014-11-13T00:00:00,67.0,0.0,,,111.0,17.0,22.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
267,267,GHCND:USC00412114,2014-11-14T00:00:00,13.0,0.0,,,78.0,-22.0,-11.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
